Date,Open,High,Low,Close,Adj Close,Volume
02-03-2021,1469,1474,1450,1471.150024,1462.455444,1293306
03-03-2021,1472,1481.650024,1466.150024,1474.599976,1465.88501,1227772
04-03-2021,1452,1487.650024,1450.550049,1470.5,1461.809326,1822476
05-03-2021,1465,1493,1462.199951,1474.199951,1465.487427,1954113
08-03-2021,1475,1481.25,1451,1456.75,1448.140503,1060584
09-03-2021,1470,1478.900024,1445,1456.900024,1448.289795,941590
10-03-2021,1470,1481,1463,1471.25,1462.554932,1257628
12-03-2021,1480,1507.800049,1478.5,1482.5,1473.738403,2631081
15-03-2021,1496.900024,1496.900024,1471,1492.199951,1483.380981,1482287
16-03-2021,1505,1531,1496.900024,1500.949951,1492.079346,3191850
17-03-2021,1494.25,1499.550049,1470.050049,1472.550049,1463.84729,1195023
18-03-2021,1485.599976,1492.900024,1463,1468.199951,1459.522827,1242978
19-03-2021,1450,1470.849976,1432.050049,1465.449951,1456.789185,2360672
22-03-2021,1465,1468.650024,1448,1460.300049,1451.669678,1331121
23-03-2021,1460.300049,1514.800049,1454,1495.349976,1486.512451,2534795
24-03-2021,1486,1508.800049,1476.449951,1488.150024,1479.355103,1871092
25-03-2021,1484.099976,1498.5,1447.75,1450.849976,1442.275391,1609996
26-03-2021,1459.900024,1512.400024,1457,1505.849976,1496.950439,1922278
30-03-2021,1510,1563,1510,1552.199951,1543.026367,3466042
31-03-2021,1549.900024,1567.400024,1536.75,1558.050049,1548.841919,1431746
01-04-2021,1560,1593.300049,1551.550049,1559.349976,1550.134155,1343989
05-04-2021,1541.099976,1559,1500,1535,1525.928101,1376233
06-04-2021,1529.5,1548,1509,1525.5,1516.484375,1400544
07-04-2021,1522.099976,1561.449951,1508,1514.099976,1505.151611,2592185
08-04-2021,1529.25,1579,1525.5,1571.300049,1562.013672,2085919
09-04-2021,1569.900024,1618,1561.300049,1592,1582.591309,3569146
12-04-2021,1571,1572.650024,1502.25,1510.449951,1501.523193,1889829
13-04-2021,1528.599976,1553.300049,1516.650024,1530.599976,1521.554199,1880575
15-04-2021,1545,1554.5,1515.550049,1538.550049,1529.457275,1313429
16-04-2021,1529.800049,1559.800049,1529.800049,1549.050049,1539.895142,1501276
19-04-2021,1525,1532.449951,1500.099976,1518.699951,1509.724487,1439975
20-04-2021,1524.199951,1560,1510,1522.900024,1513.89978,1789104
22-04-2021,1530,1530,1473.150024,1480.849976,1472.098145,2200432
23-04-2021,1478,1496.900024,1451.599976,1461.449951,1452.812744,1726070
26-04-2021,1470,1489.75,1465.150024,1479.849976,1471.104126,1020499
27-04-2021,1485,1503.550049,1482,1495.099976,1486.263916,1145908
28-04-2021,1505,1514.900024,1491.699951,1508.849976,1499.932617,1037771
29-04-2021,1524,1527.5,1497,1506.800049,1497.894775,1927546
30-04-2021,1500,1516.550049,1471,1491.650024,1482.834351,3691399
03-05-2021,1477,1477,1421,1423.949951,1415.534302,3945733
04-05-2021,1434,1434,1400.050049,1402.900024,1394.608887,3194977
05-05-2021,1406,1431.900024,1403.400024,1428.400024,1419.95813,1819256
06-05-2021,1435.800049,1448.449951,1431,1444.400024,1435.863647,1464006
07-05-2021,1449,1459.25,1439.900024,1446.5,1437.951172,1190019
10-05-2021,1454.400024,1469.75,1445,1455.150024,1446.550049,1322561
11-05-2021,1439.099976,1457.949951,1432,1435.25,1426.7677,1582827
12-05-2021,1431,1460,1425.849976,1454.949951,1446.351196,1358169
14-05-2021,1469,1477.800049,1433,1455.849976,1447.24585,1876873
17-05-2021,1462,1470.800049,1438,1468.300049,1459.622437,2218758
18-05-2021,1480,1547.099976,1476.25,1539.25,1530.153076,3075596
19-05-2021,1522.25,1553.900024,1516.800049,1521.150024,1512.160034,1504440
20-05-2021,1523,1566.25,1522.5,1531.349976,1522.299683,3032029
21-05-2021,1552.199951,1552.849976,1533.550049,1538.349976,1529.258301,1158893
24-05-2021,1532.150024,1535,1505.449951,1520.75,1511.762451,1126532
25-05-2021,1536,1574.900024,1535,1569.150024,1559.876343,2530758
26-05-2021,1580,1614,1576.650024,1582.949951,1573.594727,3839248
27-05-2021,1590.699951,1606.949951,1567.349976,1594.25,1584.828003,2810155
28-05-2021,1595,1612.25,1570.550049,1577,1567.679932,1028675
31-05-2021,1570.650024,1608.25,1569,1596.25,1586.816162,1525715
01-06-2021,1608,1612,1589.300049,1591.400024,1581.994873,1111933
02-06-2021,1581,1596.75,1564.199951,1585.699951,1576.328369,1859258
03-06-2021,1601,1702.300049,1588.550049,1691.199951,1681.204956,7221910
04-06-2021,1713.800049,1713.800049,1665.5,1679.5,1669.574097,2952017
07-06-2021,1685.849976,1713.849976,1676,1685.099976,1675.141113,1471576
08-06-2021,1686,1726,1674.199951,1712.5,1702.379028,1743285
09-06-2021,1714.949951,1739.900024,1696.150024,1730.75,1720.52124,2551140
10-06-2021,1741.400024,1745.849976,1722.199951,1738.650024,1728.374634,1850763
11-06-2021,1736.550049,1743,1724.550049,1728.449951,1718.234863,761647
14-06-2021,1728.449951,1740,1713,1734.800049,1724.547363,887780
15-06-2021,1748,1748.949951,1719.599976,1723.400024,1713.214722,868275
16-06-2021,1724,1729,1706.5,1714.949951,1704.814575,1116772
17-06-2021,1706,1722,1701.400024,1711.400024,1701.285645,546515
18-06-2021,1700.099976,1725,1686,1711.300049,1701.186279,2018319
21-06-2021,1699,1747.550049,1690.75,1742.849976,1732.549683,925811
22-06-2021,1750.099976,1770.800049,1748,1757,1746.616089,2083172
23-06-2021,1757,1786,1755.050049,1782.550049,1772.015137,1608518
24-06-2021,1785,1792.949951,1767.599976,1780.849976,1770.325073,1271298
25-06-2021,1785,1792,1742,1753.849976,1743.484741,1378327
28-06-2021,1768.5,1768.5,1719.75,1728.050049,1717.83728,1339433
29-06-2021,1735.800049,1746,1721.25,1731.599976,1721.366211,1236704
30-06-2021,1738,1755.349976,1728.150024,1732.5,1722.260864,803926
01-07-2021,1729,1746.400024,1725.75,1740.300049,1730.014771,567971
02-07-2021,1755,1767.849976,1740.199951,1754.75,1744.379395,1259675
05-07-2021,1760,1762.900024,1743,1749.900024,1739.558105,632904
06-07-2021,1750,1774,1746.050049,1762.800049,1752.381836,960973
07-07-2021,1762.800049,1783.400024,1718,1727.25,1717.04187,2188364
08-07-2021,1730,1746,1721.25,1726.349976,1716.147217,1167637
09-07-2021,1724,1739.949951,1718,1720.599976,1710.431274,831213
12-07-2021,1730,1739.199951,1711.900024,1719.849976,1709.685547,792602
13-07-2021,1730,1735,1717.449951,1724.25,1714.059692,797913
14-07-2021,1726,1728.599976,1705,1710.349976,1700.241821,891780
15-07-2021,1705.5,1716.75,1694.5,1701.550049,1691.493896,943422
16-07-2021,1706.900024,1710,1688.650024,1695.349976,1685.330444,907734
19-07-2021,1694.349976,1709.25,1674.900024,1680.349976,1670.419067,831260
20-07-2021,1680.349976,1691.449951,1662.5,1671.400024,1661.521973,819793
22-07-2021,1695,1714.650024,1682.199951,1701.75,1695.750854,1146821
23-07-2021,1714.650024,1725.949951,1697,1700.949951,1694.953613,1053239
26-07-2021,1700.900024,1736.849976,1700,1722.849976,1716.776489,1435514
27-07-2021,1733,1742.400024,1713.349976,1729.050049,1722.954712,1075244
28-07-2021,1730,1749.199951,1715.599976,1723.550049,1717.474121,1714957
29-07-2021,1739,1756.300049,1727.800049,1739.150024,1733.019043,1346162
30-07-2021,1742,1747.900024,1711.199951,1714.550049,1708.505859,1199644
02-08-2021,1728,1776,1725,1771.550049,1765.304932,1718511
03-08-2021,1780,1854.949951,1777.150024,1840.199951,1833.712769,5956344
04-08-2021,1857.199951,1858.650024,1795,1799.599976,1793.255981,2040687
05-08-2021,1820.050049,1821.199951,1763.199951,1799.300049,1792.957031,2301814
06-08-2021,1796,1796.349976,1778,1787.75,1781.447754,877876
09-08-2021,1787.75,1831.599976,1777.75,1799.150024,1792.807617,1770502
10-08-2021,1810,1822,1793.349976,1799.199951,1792.8573,862746
11-08-2021,1805,1815,1773.550049,1789.400024,1783.091919,748179
12-08-2021,1798,1829.599976,1781,1823.599976,1817.171265,889082
13-08-2021,1830,1841,1818.75,1837.900024,1831.420898,1194666
16-08-2021,1828,1847.050049,1817,1837.199951,1830.723389,461655
17-08-2021,1840,1878.349976,1828.650024,1874.449951,1867.842041,1917077
18-08-2021,1887.800049,1890.650024,1860,1880.300049,1873.671509,1029077
20-08-2021,1859.400024,1892.300049,1857.949951,1876.800049,1870.183838,1070166
23-08-2021,1889,1895,1847.849976,1870.349976,1863.75647,1092285
24-08-2021,1883,1887.300049,1852.599976,1869.599976,1863.009155,1003905
25-08-2021,1860,1869.699951,1820,1822.650024,1816.224731,1280400
26-08-2021,1822.650024,1834.599976,1805.25,1815.349976,1808.950439,1059290
27-08-2021,1824,1830,1797,1822.550049,1816.125122,1020589
30-08-2021,1835,1886.949951,1831.800049,1878.449951,1871.827881,1670309
31-08-2021,1878.449951,1925,1875.550049,1921.599976,1914.825806,1816071
01-09-2021,1925.199951,1953.949951,1915,1939.400024,1932.56311,1247432
02-09-2021,1958.5,1979.5,1946.849976,1967.099976,1960.165405,1167157
03-09-2021,1970.099976,2024.400024,1970.099976,2019.300049,2012.181519,1548784
06-09-2021,2025,2032.849976,2006.150024,2020.650024,2013.526733,679133
07-09-2021,2014,2039.900024,2012.699951,2033.900024,2026.72998,773091
08-09-2021,2033.949951,2067,2015.050049,2055.949951,2048.702148,796813
09-09-2021,2052,2060,2021.050049,2034.300049,2027.128662,653397
13-09-2021,2037,2043.449951,2021.150024,2030.650024,2023.491455,786459
14-09-2021,2038.900024,2061.5,2032.050049,2055.699951,2048.453125,888765
15-09-2021,2060,2133,2060,2119.850098,2112.377197,2795995
16-09-2021,2132.949951,2132.949951,2095.050049,2108.699951,2101.266357,725123
17-09-2021,2113.949951,2150,2080,2095.600098,2088.212646,1727410
20-09-2021,2088,2096,2070.550049,2077.350098,2070.026855,411738
21-09-2021,2075,2097.5,2062.100098,2085.850098,2078.496826,539788
22-09-2021,2096.800049,2110.949951,2073.399902,2081.050049,2073.713867,1057480
23-09-2021,2090,2113.75,2076.600098,2105.050049,2097.62915,711634
24-09-2021,2105,2115,2085,2092.899902,2085.521973,540771
27-09-2021,2099,2107.350098,2077.199951,2090.25,2082.881348,507550
28-09-2021,2083.199951,2138,2083.050049,2129.300049,2121.793701,923489
29-09-2021,2129,2167.899902,2110.050049,2147.5,2139.929443,912912
30-09-2021,2149.899902,2185,2136.300049,2161.850098,2154.229004,1374265
01-10-2021,2157,2175,2122.649902,2163.75,2156.122314,626710
04-10-2021,2160,2174.300049,2138,2155.300049,2147.702148,870878
05-10-2021,2155.300049,2206.649902,2130,2192.649902,2184.920166,1329784
06-10-2021,2194,2204.699951,2135.100098,2147.649902,2140.078857,895210
07-10-2021,2255,2384.25,2250,2375.350098,2366.976318,8361061
08-10-2021,2420,2420,2353,2358.199951,2349.886719,1845797
11-10-2021,2377,2406.100098,2357.550049,2362.399902,2354.071777,1056932
12-10-2021,2365,2507.800049,2342.649902,2492.600098,2483.812988,3517011
13-10-2021,2539.899902,2608.949951,2490,2537.199951,2528.255615,4023645
14-10-2021,2575.300049,2584,2532.350098,2564.050049,2555.01123,1546459
18-10-2021,2620,2677.899902,2575.5,2588.800049,2579.673828,2572741
19-10-2021,2638,2638,2468.75,2484.899902,2476.139893,3546129
20-10-2021,2487.100098,2505.550049,2403,2411.399902,2402.89917,2868983
21-10-2021,2433.899902,2435.949951,2380.050049,2395.699951,2387.254395,2303014
22-10-2021,2417.399902,2494.949951,2398,2412,2403.49707,3063724
25-10-2021,2405,2412,2340,2379.149902,2370.762695,1446182
26-10-2021,2390,2468.449951,2371,2454.75,2446.096436,2567357
27-10-2021,2468,2482.350098,2452.199951,2460.100098,2451.42749,2082690
28-10-2021,2470,2470,2360,2375.149902,2366.776855,3330380
29-10-2021,2400,2404,2346.550049,2383.550049,2375.147461,1450019
01-11-2021,2441.449951,2441.449951,2390.350098,2406.300049,2397.817139,1276469
02-11-2021,2422.800049,2464.800049,2421.050049,2453.949951,2445.299072,1546219
03-11-2021,2462,2471.649902,2406.050049,2417.949951,2409.426025,1554405
04-11-2021,2439,2444.800049,2422,2431.75,2423.17749,181506
08-11-2021,2477.899902,2548.699951,2448.300049,2536.75,2527.807373,3449086
09-11-2021,2528.949951,2543.800049,2491.149902,2512.100098,2503.244385,1097405
10-11-2021,2505,2526.850098,2472.199951,2484.600098,2475.841309,911235
11-11-2021,2484,2542.800049,2476.300049,2528.100098,2519.187988,1726010
12-11-2021,2547.850098,2561.75,2523,2539.5,2530.547607,1673817
15-11-2021,2551,2572.699951,2531.699951,2539.399902,2530.447754,846885
16-11-2021,2550.100098,2551.350098,2520.149902,2531.75,2522.824951,1133767
17-11-2021,2522.899902,2539,2491.100098,2499.350098,2490.539307,892518
18-11-2021,2492,2520,2456.5,2478.199951,2469.463623,739912
22-11-2021,2492.399902,2492.399902,2353,2391.300049,2382.870117,1361329
23-11-2021,2380,2410.949951,2365.050049,2387.699951,2379.282715,1247942
24-11-2021,2400,2405.25,2365,2375.850098,2367.474609,614145
25-11-2021,2360,2403.199951,2355.149902,2397.800049,2389.347168,662071
26-11-2021,2377.800049,2385.100098,2285.050049,2292.300049,2284.218994,1289322
29-11-2021,2290,2334.399902,2231.399902,2324.199951,2316.006592,1094276
30-11-2021,2336.399902,2390,2336.399902,2375.5,2367.125732,2675375
01-12-2021,2409.800049,2441.949951,2347.399902,2360.199951,2351.879639,2177426
02-12-2021,2369,2422.5,2360.050049,2386.5,2378.086914,1682636
03-12-2021,2405,2405.449951,2355.050049,2369.25,2360.897705,1062389
06-12-2021,2361.350098,2379.850098,2318.399902,2325.300049,2317.102783,547641
07-12-2021,2336.5,2385.850098,2325.350098,2380.550049,2372.157959,904175
08-12-2021,2385,2418,2377.100098,2405.550049,2397.069824,926476
09-12-2021,2424,2424,2355.850098,2373.149902,2364.783936,1250492
10-12-2021,2385.399902,2385.399902,2296.300049,2339.350098,2331.103271,2288164
13-12-2021,2352.600098,2386,2340.100098,2350.5,2342.213867,992852
14-12-2021,2342.699951,2371.25,2318.75,2354.850098,2346.548584,765269
15-12-2021,2355.100098,2368.25,2317.449951,2323.149902,2314.960205,567271
16-12-2021,2344.100098,2364.800049,2325.25,2357.25,2348.940186,998086
17-12-2021,2336,2339.300049,2257.100098,2280.399902,2272.36084,1591893
20-12-2021,2259.699951,2263.149902,2205,2239.350098,2231.455811,1063366
21-12-2021,2251.300049,2310,2251.300049,2287.649902,2279.585449,883858
22-12-2021,2306.300049,2308.100098,2282.350098,2299.75,2291.642822,643034
23-12-2021,2320,2337.550049,2310,2329.899902,2321.686523,613686
24-12-2021,2340.100098,2341.899902,2310,2319.449951,2311.273193,534065
27-12-2021,2306.149902,2344,2286.300049,2331.300049,2323.081543,537545
28-12-2021,2340.100098,2384.949951,2327.5,2379.850098,2371.460449,871453
29-12-2021,2379,2416.449951,2370.350098,2402.149902,2393.681641,764644
30-12-2021,2393.800049,2448,2390.699951,2437.300049,2428.708008,1152684
31-12-2021,2447.300049,2535,2444.600098,2522.399902,2513.507813,2225749
03-01-2022,2510,2546,2502.300049,2523.850098,2514.952881,921729
04-01-2022,2525,2594.949951,2524.399902,2583,2573.894287,1037293
05-01-2022,2576,2608,2560.100098,2576.149902,2567.068359,1244568
06-01-2022,2540,2601.350098,2538.449951,2595.899902,2586.748779,1130508
07-01-2022,2630,2687.25,2562.350098,2572.699951,2563.630615,4625230
10-01-2022,2585,2663.550049,2571,2657.5,2648.131592,1894316
11-01-2022,2650,2678.75,2634.300049,2653.350098,2643.996338,1123968
12-01-2022,2641,2672,2608,2612.949951,2603.738525,1293999
13-01-2022,2611,2628.899902,2588,2619.25,2610.016357,1023670
14-01-2022,2626,2639,2588.850098,2592.75,2583.609863,1166457
17-01-2022,2592.75,2604.300049,2550.399902,2597.550049,2588.393066,1172956
18-01-2022,2598,2635,2587,2600.600098,2591.432373,1221314
19-01-2022,2598,2617.800049,2571.100098,2588.899902,2579.773438,629040
20-01-2022,2597,2610,2550,2564.300049,2555.260254,1215237
21-01-2022,2548,2561.899902,2505,2528.149902,2519.237549,1457884
24-01-2022,2520,2522.550049,2376,2403.050049,2394.578613,1411443
25-01-2022,2386,2407.75,2330.399902,2376.5,2368.122314,2849686
27-01-2022,2327,2360.399902,2260,2310.050049,2301.906494,2460051
28-01-2022,2313,2377.800049,2308,2315.600098,2307.437012,1317407
31-01-2022,2353,2380,2336.350098,2360.300049,2351.979492,900510
01-02-2022,2378.800049,2442.100098,2358.949951,2431.800049,2423.227295,1246431
02-02-2022,2451,2477.899902,2441.75,2464,2455.313721,1144427
03-02-2022,2480.5,2506.550049,2417,2474.949951,2466.225098,3883564
04-02-2022,2510,2520,2430,2471.149902,2462.438477,2718069
07-02-2022,2480,2498.149902,2388,2409.199951,2400.706787,1119632
08-02-2022,2418.399902,2465,2400.899902,2443.649902,2435.0354,1524580
09-02-2022,2465,2495,2456.050049,2484.800049,2476.040527,826261
10-02-2022,2499.949951,2503.949951,2465.550049,2491.850098,2483.065674,788689
11-02-2022,2480,2480,2421.25,2442.25,2433.640381,1030760
14-02-2022,2380,2423,2351.25,2398,2389.546387,816491
15-02-2022,2421.949951,2499.800049,2399,2495.899902,2487.101318,1293933
16-02-2022,2510,2519.899902,2460.25,2488.050049,2479.279053,1008929
17-02-2022,2509.5,2537.5,2487,2493.199951,2484.410889,960885
18-02-2022,2479.300049,2499.5,2460.800049,2488.949951,2480.175781,654373
21-02-2022,2488,2488,2411.050049,2454.350098,2445.697998,788568
22-02-2022,2377,2457,2377,2450.100098,2441.462891,874150
23-02-2022,2452,2525,2452,2495.699951,2486.901855,2096198
24-02-2022,2402,2466,2395,2406.600098,2398.116211,1875086
25-02-2022,2423.5,2474,2423.5,2468.449951,2459.748047,1284338
28-02-2022,2430,2563.649902,2430,2546.550049,2537.572754,2355891
02-03-2022,2550,2604.800049,2524.350098,2592.649902,2583.510254,3536974
03-03-2022,2620,2639.800049,2560,2574.25,2565.175049,2153478
04-03-2022,2565,2565,2430,2441,2432.394775,2652474
07-03-2022,2414.800049,2419.949951,2330,2389.699951,2381.275635,1545686
08-03-2022,2400,2419.5,2325.600098,2371.25,2362.890625,1467595
09-03-2022,2393,2460.5,2375,2433.649902,2425.070557,1581979
10-03-2022,2498,2504.75,2444.850098,2467.800049,2459.100342,1051744
11-03-2022,2478,2498.199951,2448.850098,2493.600098,2484.80957,812330
14-03-2022,2490,2545,2475,2539,2530.049316,1004492
15-03-2022,2559,2579,2543.199951,2556.949951,2547.936035,1571483
16-03-2022,2577.800049,2593.5,2566,2587.300049,2578.179199,757197
17-03-2022,2600.100098,2721.649902,2600.100098,2703,2693.471191,3336088
21-03-2022,2740,2768,2700,2707.25,2697.706299,1889261
22-03-2022,2716.25,2718.800049,2646.449951,2712.75,2703.186768,1279904
23-03-2022,2730,2742.949951,2677.850098,2690,2680.51709,1281815
24-03-2022,2694,2694,2612.550049,2618.5,2609.269043,1835380
25-03-2022,2631,2634,2518,2523.899902,2515.002441,2863040
28-03-2022,2536.5,2545.550049,2483,2535.899902,2526.960205,1316800
29-03-2022,2550,2559,2525.300049,2538.800049,2529.850098,908172
30-03-2022,2556.300049,2565.75,2510,2523.149902,2514.255127,866666
31-03-2022,2525.25,2545.399902,2519.949951,2536.149902,2527.209229,910316
01-04-2022,2538,2550,2491.850098,2520.850098,2511.963379,1208002
04-04-2022,2540.350098,2562,2508.75,2517,2508.126953,1424995
05-04-2022,2532,2577.800049,2520.050049,2549.199951,2540.213379,1586304
06-04-2022,2547,2564.899902,2523.300049,2540.050049,2531.095703,1349078
07-04-2022,2502.300049,2544.449951,2452,2458.350098,2449.683838,2785215
08-04-2022,2468.350098,2532.649902,2465,2509.949951,2501.101807,1217812
11-04-2022,2503,2509.949951,2477.399902,2489.850098,2481.072754,660112
12-04-2022,2480,2508.5,2440.25,2488.199951,2479.428467,1182427
13-04-2022,2492.199951,2495.949951,2441.100098,2461.350098,2452.673096,1165453
18-04-2022,2435,2500,2410,2493.449951,2484.659912,1109814
19-04-2022,2509.399902,2520.600098,2441,2452.600098,2443.954102,929834
20-04-2022,2453.050049,2505,2442.699951,2482.699951,2473.947754,639190
21-04-2022,2482.699951,2524.949951,2466,2521,2512.112793,880723
22-04-2022,2515,2526.449951,2476.5,2512.699951,2503.842041,878780
25-04-2022,2471,2489,2447.050049,2453.899902,2445.249268,682383
26-04-2022,2460,2552.149902,2459,2548.199951,2539.216797,1232557
27-04-2022,2528.649902,2537.800049,2488.25,2492.350098,2483.563965,801135
28-04-2022,2529.899902,2531,2477,2513.199951,2504.340332,933881
29-04-2022,2521,2532,2450,2458.199951,2449.53418,1496781
02-05-2022,2435,2437,2372.350098,2386.550049,2378.136963,1287401
04-05-2022,2356,2407,2275,2289.949951,2281.877197,2357806
05-05-2022,2309,2309,2252.149902,2262,2254.025879,2118580
06-05-2022,2240,2240,2195.449951,2208.75,2200.963623,1465638
09-05-2022,2195,2213.350098,2171,2183.199951,2175.503662,968069
10-05-2022,2180,2186,2125,2137.350098,2129.81543,1092429
11-05-2022,2127.199951,2138,2095.75,2114.699951,2107.245117,1472911
12-05-2022,2102,2103.899902,2035.550049,2048.550049,2041.328369,1362031
13-05-2022,2056.149902,2154,2056.149902,2091.699951,2084.326172,2580348
16-05-2022,2118,2152,2096.699951,2109.600098,2102.16333,1370151
17-05-2022,2145,2185,2111,2176.350098,2168.677979,1256142
18-05-2022,2187,2194.300049,2161,2166.75,2159.111572,1188772
19-05-2022,2125,2156.100098,2055.100098,2111.949951,2104.504883,981115
20-05-2022,2139.899902,2155.550049,2129.199951,2137.050049,2129.516357,1017542
23-05-2022,2160,2200,2138,2151.300049,2143.716064,1346294
24-05-2022,2151.649902,2165,2121.350098,2140.25,2132.705078,1150314
25-05-2022,2160,2181,2106,2113.399902,2105.949707,1125068
26-05-2022,2132,2150.850098,2075.5,2141.949951,2134.398926,1382368
27-05-2022,2155,2159.949951,2123.399902,2149.199951,2141.623535,865917
30-05-2022,2164,2260,2164,2255.899902,2247.947266,1691435
31-05-2022,2254.899902,2300,2176.600098,2216,2208.187988,7005071
01-06-2022,2255,2304.899902,2180,2197.600098,2189.853027,2126105
02-06-2022,2176.600098,2225.350098,2176.600098,2220.949951,2213.120605,966727
03-06-2022,2231.649902,2244.949951,2197.75,2204.399902,2196.628906,1228695
06-06-2022,2204.399902,2208.949951,2165.949951,2198.550049,2190.799561,1285097
07-06-2022,2173.550049,2179.449951,2088,2100.800049,2093.394287,3255286
08-06-2022,2106.050049,2133,2096.550049,2128.850098,2121.345459,1775344
09-06-2022,2106,2154,2103,2139.699951,2132.156982,1035771
10-06-2022,2108,2166,2108,2142.25,2134.697998,927889
13-06-2022,2108,2124.449951,2076.199951,2102.399902,2094.988281,928411
14-06-2022,2100,2116.899902,2072.649902,2102,2094.589844,893733
15-06-2022,2104,2127.5,2090,2105.050049,2097.62915,783714
16-06-2022,2126.399902,2145,2042.050049,2060.949951,2053.68457,1265289
17-06-2022,2041,2051.649902,1910.550049,1936.449951,1929.623413,6066708
20-06-2022,1938,1973.449951,1905.449951,1961.699951,1954.784424,1967950
21-06-2022,1979.900024,2093.75,1966.5,2078.100098,2070.77417,3289922
22-06-2022,2070,2070.949951,2007,2031.199951,2024.039429,1507811
23-06-2022,2040,2047.800049,1997.150024,2041.400024,2034.203613,1632845
24-06-2022,2053.550049,2076.399902,2033.949951,2045.599976,2038.388672,854618
27-06-2022,2082,2083.649902,2025,2040.300049,2033.107422,1067849
28-06-2022,2020,2022,1960,1968.050049,1961.112183,3397585
29-06-2022,1950,1954.300049,1923,1936.150024,1929.324585,2375427
30-06-2022,1950,1965.75,1926,1941.25,1934.406616,2489709
01-07-2022,1895,1954.349976,1825.050049,1946.199951,1939.339111,4064801
04-07-2022,1954,1966.599976,1928,1962.5,1955.581665,1023678
05-07-2022,1967,1989.099976,1940.550049,1954.25,1947.360718,1555345
06-07-2022,1958,2025.5,1941.349976,2013.550049,2006.451782,1952701
07-07-2022,2130,2171.600098,2102.550049,2127.5,2120,5915740
08-07-2022,2140,2154,2110.5,2144.350098,2144.350098,2039331
11-07-2022,2153,2173.850098,2126.600098,2163.600098,2163.600098,1219508
12-07-2022,2132,2142,2114.449951,2130,2130,1096542
13-07-2022,2130,2141.800049,2107.449951,2111.399902,2111.399902,1169721
14-07-2022,2132,2140,2113,2127.449951,2127.449951,767221
15-07-2022,2135,2193.149902,2132.199951,2189.699951,2189.699951,1742573
18-07-2022,2196,2247.300049,2194.050049,2237.449951,2237.449951,2016386
19-07-2022,2232.5,2253,2216.699951,2241.199951,2241.199951,867223
20-07-2022,2280,2298,2261.100098,2271.199951,2271.199951,1620332
21-07-2022,2285,2298,2264,2288.600098,2288.600098,1117118
22-07-2022,2299,2329.949951,2283.100098,2325,2325,1185176
25-07-2022,2339.300049,2348.800049,2313,2328.850098,2328.850098,1248393
26-07-2022,2334.949951,2334.949951,2286.550049,2293.199951,2293.199951,1142159
27-07-2022,2285.100098,2311,2266.550049,2303.550049,2303.550049,1456382
28-07-2022,2321,2341.5,2305.050049,2334.649902,2334.649902,1126799
29-07-2022,2355,2392.5,2339.050049,2352.050049,2352.050049,1239445
01-08-2022,2364.800049,2381.050049,2339,2376.25,2376.25,581266
02-08-2022,2370,2397.800049,2357.050049,2384.949951,2384.949951,777687
03-08-2022,2395,2425.899902,2355,2416.399902,2416.399902,1207016
04-08-2022,2429.949951,2430.449951,2370.949951,2423.649902,2423.649902,1015590
05-08-2022,2425.199951,2472.399902,2417.350098,2432.800049,2432.800049,2443597
08-08-2022,2460,2474.699951,2433.149902,2446.949951,2446.949951,1576547
10-08-2022,2469.899902,2469.899902,2417.100098,2433.600098,2433.600098,1065998
11-08-2022,2446.199951,2486,2446.199951,2472.350098,2472.350098,1127878
12-08-2022,2472,2493,2461.899902,2471.949951,2471.949951,761420
16-08-2022,2461.100098,2499.5,2435,2493.850098,2493.850098,1035928
17-08-2022,2495,2523.149902,2480.649902,2492.199951,2492.199951,863500
18-08-2022,2492.199951,2503.899902,2467.300049,2478.699951,2478.699951,827663
19-08-2022,2498.949951,2498.949951,2430.899902,2440.600098,2440.600098,751505
22-08-2022,2440,2458,2408,2417.600098,2417.600098,947292
23-08-2022,2407,2501.949951,2400,2480.199951,2480.199951,1417877
24-08-2022,2495,2495,2441.050049,2460.699951,2460.699951,672569
25-08-2022,2473,2501.600098,2456.699951,2466.449951,2466.449951,732577
26-08-2022,2483.050049,2556,2481.550049,2532.899902,2532.899902,2398253
29-08-2022,2457.25,2540.899902,2457.25,2531.699951,2531.699951,1149676
30-08-2022,2545,2623.100098,2543,2604.649902,2604.649902,1794736
01-09-2022,2592.949951,2647.149902,2565.649902,2622,2622,1438313
02-09-2022,2631,2645,2607.050049,2612.600098,2612.600098,800453
05-09-2022,2625,2640,2610.850098,2627.350098,2627.350098,733481
06-09-2022,2631.699951,2646.899902,2611,2631.649902,2631.649902,680071
07-09-2022,2607,2641.399902,2600.399902,2637.75,2637.75,438635
08-09-2022,2649,2659.899902,2616,2626.699951,2626.699951,754150
09-09-2022,2652,2652.149902,2593,2603.449951,2603.449951,777186
12-09-2022,2616.800049,2669.699951,2610,2661.149902,2661.149902,808360
13-09-2022,2680,2723,2672,2705.550049,2705.550049,1536444
14-09-2022,2645,2712,2645,2700.600098,2700.600098,915281
15-09-2022,2714.149902,2717,2648,2656.149902,2656.149902,753648
16-09-2022,2648,2677.649902,2604.25,2611.800049,2611.800049,1425731
19-09-2022,2611.75,2632,2552.550049,2619.800049,2619.800049,808421
20-09-2022,2642.199951,2693.550049,2635.100098,2684,2684,844553
21-09-2022,2688,2700,2656.649902,2666.649902,2666.649902,1052572
